iter,ns,epot,ekin,etot,T,ext_force_x_atom0,ext_force_x_atom1026,molecular_extension,t
15805000,15.805,[-225.82681274414062],[969.62231445],[743.79550171],[316.73881484],10.0147066116333,-9.8096923828125,199.6935272216797,291911.3504354954
15810000,15.809999999999999,[-283.88812255859375],[979.26568604],[695.37756348],[319.88893839],10.118387222290039,-9.94873046875,199.201171875,291974.29421401024
15815000,15.815,[-110.56792068481445],[992.66027832],[882.09235764],[324.26444339],9.9580078125,-10.021814346313477,199.53384399414062,292037.1394174099
15820000,15.819999999999999,[-28.055072784423828],[1003.21740723],[975.16233444],[327.71305678],9.878763198852539,-10.205161094665527,199.38803100585938,292099.90775060654
15825000,15.825,[18.477073669433594],[1013.80493164],[1032.28200531],[331.17159923],9.607568740844727,-10.277945518493652,199.99850463867188,292162.6263525486
15830000,15.83,[-130.5822639465332],[1026.16027832],[895.57801437],[335.20762213],9.746813774108887,-10.631439208984375,198.881103515625,292225.28783774376
15835000,15.834999999999999,[-46.757530212402344],[997.16333008],[950.40579987],[325.73541952],9.724896430969238,-10.852920532226562,198.4966278076172,292288.13880085945
15840000,15.84,[-62.90082550048828],[1026.66906738],[963.76824188],[335.37382421],9.295794486999512,-10.263739585876465,201.15676879882812,292350.9003582001
15845000,15.844999999999999,[-318.54822540283203],[1049.85888672],[731.31066132],[342.94905818],10.2074613571167,-10.12664794921875,199.33477783203125,292413.5906736851
15850000,15.85,[-202.45237731933594],[986.80511475],[784.35273743],[322.35178364],10.484970092773438,-9.6533842086792,199.9385986328125,292476.23724770546
15855000,15.854999999999999,[-76.66156768798828],[1003.69348145],[927.03191376],[327.86857216],10.6792573928833,-9.820868492126465,199.14862060546875,292538.92873191833
15860000,15.86,[-134.58503913879395],[966.8145752],[832.22953606],[315.82163297],10.50015926361084,-9.60949420928955,200.23924255371094,292601.72117471695
15865000,15.864999999999998,[8.779609680175781],[1020.01025391],[1028.78986359],[333.19864254],10.842358589172363,-9.81072998046875,198.99508666992188,292664.2159986496
15870000,15.87,[152.82850646972656],[1029.97583008],[1182.80433655],[336.4540181],10.4269380569458,-10.338976860046387,198.8274688720703,292726.7496109009
15875000,15.875,[-80.75463485717773],[1010.70111084],[929.94647598],[330.15769876],10.63037109375,-9.70935344696045,200.00738525390625,292789.38170838356
15880000,15.879999999999999,[-200.97729873657227],[1022.81842041],[821.84112167],[334.11596397],10.188525199890137,-10.13641357421875,200.15878295898438,292851.81487441063
15885000,15.885,[-135.2811508178711],[1016.29077148],[881.00962067],[331.98362878],10.2665376663208,-10.312545776367188,199.63787841796875,292914.28245925903
15890000,15.889999999999999,[-205.54290771484375],[1022.25665283],[816.71374512],[333.93245582],10.445510864257812,-10.8204984664917,198.03500366210938,292976.85938715935
15895000,15.895,[-253.13456916809082],[1016.16436768],[763.02979851],[331.94233745],10.328869819641113,-10.591757774353027,199.0128936767578,293039.4326708317
15900000,15.899999999999999,[-143.76415634155273],[1017.44689941],[873.68274307],[332.3612919],10.42944622039795,-10.270342826843262,199.67942810058594,293102.1955001354
15905000,15.905,[259.91511154174805],[1043.41064453],[1303.32575607],[340.84266215],10.200759887695312,-10.895608901977539,198.80242919921875,293164.7064175606
15910000,15.91,[-270.9939308166504],[1026.6595459],[755.66561508],[335.3707139],10.624444961547852,-10.475906372070312,198.9069061279297,293227.2276060581
15915000,15.915,[-56.682552337646484],[996.8425293],[940.15997696],[325.63062608],10.88818073272705,-10.191329956054688,199.07345581054688,293289.981369257
15920000,15.92,[76.90044784545898],[992.21203613],[1069.11248398],[324.11801968],10.721219062805176,-10.711382865905762,198.30516052246094,293352.68678689003
15925000,15.924999999999999,[-99.84194946289062],[1026.86633301],[927.02438354],[335.4382634],11.154528617858887,-9.999163627624512,199.11688232421875,293415.26056075096
15930000,15.93,[-172.16913223266602],[976.21813965],[804.04900742],[318.89342063],11.294321060180664,-9.955673217773438,198.99057006835938,293477.985206604
15935000,15.934999999999999,[85.53292083740234],[964.2880249],[1049.82094574],[314.99630487],11.36395263671875,-9.994180679321289,198.83465576171875,293540.6649494171
15940000,15.94,[41.36909484863281],[1006.70324707],[1048.07234192],[328.85174838],11.021761894226074,-9.786911010742188,200.32275390625,293603.34471964836
15945000,15.944999999999999,[-73.13811874389648],[954.05133057],[880.91321182],[311.65236529],11.046114921569824,-10.004755020141602,199.83169555664062,293666.00134682655
15950000,15.95,[-72.28067016601562],[983.21655273],[910.93588257],[321.17953661],10.730206489562988,-10.466531753540039,199.5814666748047,293728.73958969116
15955000,15.955,[-175.55126571655273],[1005.77941895],[830.22815323],[328.54996879],10.21268367767334,-10.902899742126465,199.8988037109375,293791.327988863
15960000,15.959999999999999,[-27.811344146728516],[1002.11413574],[974.3027916],[327.35265985],10.21337604522705,-10.571539878845215,200.83990478515625,293853.66723299026
15965000,15.965,[-123.67397689819336],[1018.28588867],[894.61191177],[332.63535785],10.291778564453125,-10.446890830993652,201.06996154785156,293916.13781785965
15970000,15.969999999999999,[-65.19894027709961],[1001.1784668],[935.97952652],[327.04701232],10.178857803344727,-10.656878471374512,200.94174194335938,293978.60915493965
15975000,15.975,[99.67796325683594],[1013.14770508],[1112.82566833],[330.95690825],9.806262016296387,-11.26261043548584,200.47332763671875,294040.9977080822
15980000,15.979999999999999,[112.49559020996094],[1093.87280273],[1206.36839294],[357.3267343],9.930310249328613,-11.43515682220459,199.84628295898438,294103.2861223221
15985000,15.985,[-9.829582214355469],[1002.78491211],[992.9553299],[327.57177704],9.999981880187988,-10.823966026306152,201.3145294189453,294165.5864031315
15990000,15.989999999999998,[148.72146606445312],[1000.66870117],[1149.39016724],[326.88049123],9.904800415039062,-10.93078327178955,201.39987182617188,294227.86028862
15995000,15.995,[-91.8372573852539],[1020.46295166],[928.62569427],[333.34652171],10.398642539978027,-10.593588829040527,201.12271118164062,294290.262396574
16000000,16.0,[-91.21368408203125],[1057.78723145],[966.57354736],[345.53894753],10.889984130859375,-10.562186241149902,200.08729553222656,294352.8179426193
16005000,16.005,[-34.85070037841797],[1011.9855957],[977.13489532],[330.57729122],10.55389404296875,-10.214728355407715,201.91061401367188,294414.8619208336
16010000,16.009999999999998,[-252.6713809967041],[961.71582031],[709.04443932],[314.15606324],10.411349296569824,-10.212735176086426,202.38638305664062,294476.8390979767
16015000,16.015,[50.07220458984375],[1026.1706543],[1076.24285889],[335.21101157],11.02109432220459,-10.341280937194824,200.6551055908203,294538.4721236229
16020000,16.02,[-146.4569091796875],[980.46588135],[834.00897217],[320.28099665],10.904748916625977,-10.042258262634277,201.80796813964844,294600.2557451725
16025000,16.025,[-4.078557968139648],[991.39990234],[987.32134438],[323.85272639],10.816067695617676,-10.29699993133545,201.50726318359375,294662.1521818638
16030000,16.029999999999998,[63.4097900390625],[1020.86437988],[1084.27416992],[333.47765308],10.82086181640625,-10.776596069335938,200.4107208251953,294723.99034929276
16035000,16.035,[-37.749019622802734],[1022.75183105],[985.00281143],[334.09421175],11.068161010742188,-10.415335655212402,200.81005859375,294785.91802096367
16040000,16.04,[-30.790319442749023],[1011.02984619],[980.23952675],[330.26508412],10.993249893188477,-10.11352252960205,201.86631774902344,294847.9969470501
16045000,16.044999999999998,[-305.3922595977783],[988.06640625],[682.67414665],[322.76379971],10.98117733001709,-10.70377254486084,200.53530883789062,294910.07958459854
16050000,16.05,[69.04392623901367],[1010.06921387],[1079.11314011],[329.951282],10.838729858398438,-10.28308391571045,202.05758666992188,294971.9942224026
16055000,16.055,[-315.4708251953125],[1002.60949707],[687.13867188],[327.5144756],11.014154434204102,-10.49774169921875,201.19683837890625,295033.9946846962
16060000,16.06,[-56.62437057495117],[1044.68847656],[988.06410599],[341.26008139],11.117462158203125,-10.140398979187012,201.94635009765625,295095.91241264343
16065000,16.064999999999998,[106.18130874633789],[1036.34313965],[1142.52444839],[338.53397651],11.180914878845215,-10.18798542022705,201.783203125,295157.8912010193
16070000,16.07,[-249.95276260375977],[1021.63928223],[771.68651962],[333.73078427],11.069421768188477,-10.4823579788208,201.44044494628906,295219.757250309
16075000,16.075,[-98.48042869567871],[992.2878418],[893.8074131],[324.14278251],10.519281387329102,-10.383038520812988,203.17852783203125,295281.7036681175
16080000,16.08,[-184.8317642211914],[1017.51220703],[832.68044281],[332.38262542],10.80932331085205,-10.357009887695312,202.6329345703125,295343.0107908249
16085000,16.085,[59.934627532958984],[985.12994385],[1045.06457138],[321.80456888],10.92807674407959,-9.90636920928955,203.5771026611328,295404.6322515011
16090000,16.09,[-243.73784637451172],[968.25476074],[724.51691437],[316.29208694],11.096362113952637,-9.569241523742676,204.1136474609375,295466.27005910873
16095000,16.095,[-182.41757583618164],[1026.92712402],[844.50954819],[335.45812152],11.185174942016602,-9.66648006439209,203.76296997070312,295528.0329692364
16100000,16.099999999999998,[-91.18482208251953],[976.88537598],[885.70055389],[319.11138142],11.12451457977295,-9.7028169631958,203.93820190429688,295589.5247271061
16105000,16.105,[215.8724365234375],[977.07147217],[1192.94390869],[319.17217199],10.943399429321289,-9.7854642868042,204.298828125,295650.83328175545
16110000,16.11,[-207.85527801513672],[960.86547852],[753.0102005],[313.87828885],10.824353218078613,-9.887435913085938,204.45594787597656,295712.49070453644
16115000,16.115,[-152.0490264892578],[1012.30554199],[860.2565155],[330.68180553],11.123788833618164,-9.91650676727295,203.74911499023438,295774.26480293274
16120000,16.12,[9.63680648803711],[1033.20080566],[1042.83761215],[337.50749524],10.993179321289062,-10.222284317016602,203.42564392089844,295836.4397611618
16125000,16.125,[-25.20806884765625],[1046.05578613],[1020.84771729],[341.70672954],11.186240196228027,-10.318328857421875,202.81732177734375,295898.2924218178
16130000,16.13,[-119.9469223022461],[1004.18304443],[884.23612213],[328.02849381],10.834124565124512,-10.238794326782227,204.01089477539062,295960.12946558
16135000,16.134999999999998,[-6.626880645751953],[1007.925354],[1001.29847336],[329.25096434],10.967508316040039,-10.451687812805176,203.2596435546875,296021.7967283726
16140000,16.14,[-16.629161834716797],[1008.1897583],[991.56059647],[329.33733519],10.806589126586914,-10.241800308227539,204.30108642578125,296083.82940745354
16145000,16.145,[59.53663635253906],[970.38287354],[1029.91950989],[316.98726063],10.871011734008789,-10.277420043945312,204.16543579101562,296145.49490213394
16150000,16.15,[-141.57411193847656],[981.25952148],[839.68540955],[320.54024877],10.939663887023926,-10.299811363220215,204.05226135253906,296207.286711216
16155000,16.154999999999998,[-46.222496032714844],[997.08612061],[950.86362457],[325.71019811],11.013278007507324,-10.306780815124512,203.96524047851562,296269.16651415825
16160000,16.16,[-118.65903663635254],[985.66815186],[867.00911522],[321.98038101],10.963360786437988,-10.574301719665527,203.53567504882812,296331.0261180401
16165000,16.165,[189.54116821289062],[991.02502441],[1180.56619263],[323.73026799],10.756851196289062,-10.394879341125488,204.6149444580078,296392.6701903343
16170000,16.169999999999998,[-5.619010925292969],[1036.16894531],[1030.54993439],[338.47707383],11.035534858703613,-10.8761625289917,202.8294677734375,296454.2189836502
16175000,16.175,[-0.8817710876464844],[1007.53015137],[1006.64838028],[329.12186663],10.590476036071777,-10.568450927734375,204.82583618164062,296515.8597290516
16180000,16.18,[-43.14072036743164],[1008.38232422],[965.24160385],[329.40023916],10.890380859375,-10.535736083984375,204.27230834960938,296577.52457141876
16185000,16.185,[-30.25196075439453],[924.95288086],[894.7009201],[302.147006],11.266128540039062,-9.970413208007812,204.86068725585938,296639.2184057236
16190000,16.189999999999998,[17.724031448364258],[1038.8770752],[1056.60110664],[339.36171709],11.135342597961426,-10.680810928344727,203.52609252929688,296700.86022520065
16195000,16.195,[64.10071563720703],[984.11486816],[1048.2155838],[321.47298217],10.923739433288574,-11.00195026397705,203.36669921875,296762.6230020523
16200000,16.2,[-2.2055091857910156],[968.03442383],[965.82891464],[316.22011123],10.813272476196289,-11.094146728515625,203.5268096923828,296824.19142246246
16205000,16.205,[-33.15354919433594],[986.05957031],[952.90602112],[322.10824257],11.175311088562012,-10.830069541931152,203.39634704589844,296886.3231232166
16210000,16.21,[-28.84593963623047],[1019.23638916],[990.39044952],[332.94585029],11.401758193969727,-10.765164375305176,203.10693359375,296948.3603453636
16215000,16.215,[113.6075210571289],[955.94281006],[1069.55033112],[312.27023987],11.38494873046875,-10.310269355773926,204.400634765625,297010.1570036411
16220000,16.22,[-9.33279800415039],[992.59246826],[983.25967026],[324.24229242],11.07470703125,-11.098831176757812,203.31927490234375,297071.7758471966
16225000,16.224999999999998,[251.19338607788086],[962.42956543],[1213.62295151],[314.38921669],11.238916397094727,-10.649276733398438,204.14707946777344,297133.4280128479
16230000,16.23,[-49.01477813720703],[987.75439453],[938.73961639],[322.66187733],11.240753173828125,-10.722006797790527,204.07510375976562,297195.2768280506
16235000,16.235,[-252.70421409606934],[966.53649902],[713.83228493],[315.73079604],11.280557632446289,-10.486254692077637,204.67941284179688,297256.93171048164
16240000,16.24,[-118.39023208618164],[982.60491943],[864.21468735],[320.97973922],11.488739013671875,-10.44888973236084,204.3668212890625,297318.7944061756
16245000,16.245,[88.46668243408203],[1076.50366211],[1164.97034454],[351.65289518],11.51452922821045,-10.70428466796875,203.77828979492188,297380.7995815277
16250000,16.25,[-29.287490844726562],[1013.28552246],[983.99803162],[331.00192796],11.076144218444824,-11.165860176086426,203.83474731445312,297442.65452313423
